t,x,y,theta,dist,heading_err,v_cmd,omega_cmd
2.802804708480835,0.4247393757922321,0.3766970408456291,0.6340258121325091,0.7234805309758578,0.00036759929108143297,0.5787844247806863,0.001102797873244299
2.818786382675171,0.432104633294685,0.38211270645351275,0.6340428387311157,0.7142199808131651,0.00035472080429865827,0.5713759846505321,0.0010641624128959748
2.8348023891448975,0.4393755244759888,0.3874591753453539,0.6340592688192546,0.7050779656413695,0.00034229350289249894,0.5640623725130957,0.0010268805086774968
2.8508434295654297,0.44655326153616054,0.3927373273710055,0.6340751232950952,0.6960529682167214,0.0003303015800169007,0.5568423745733772,0.000990904740050702
2.867302894592285,0.4536390409549483,0.39794803139643536,0.6340904223246602,0.6871434907158571,0.0003187297826046098,0.5497147925726857,0.0009561893478138295
2.8838753700256348,0.4610712313744431,0.40341365255829564,0.6341061080576504,0.6783480544872451,0.0003075633919631393,0.5426784435897961,0.0009226901758894179
2.899958610534668,0.46797102249672,0.40848791487437586,0.6341203217308804,0.6691225213885804,0.0002961181922880307,0.5352980171108643,0.0008883545768640921
2.916224479675293,0.4747824250951455,0.41349732345125156,0.6341340374417728,0.6605577534951805,0.00028574397692260334,0.5284462027961444,0.00085723193076781
2.932420492172241,0.4815065739151417,0.4184427038279413,0.6341472726359578,0.6521026146000972,0.0002757332121943179,0.5216820916800778,0.0008271996365829537
2.9484994411468506,0.48855946496161456,0.423630006654478,0.634160842367371,0.643755701454633,0.0002660731649593018,0.5150045611637064,0.0007982194948779053
2.965339422225952,0.49510713771271525,0.4284458653974372,0.6341731386195288,0.6350006242290305,0.00025617191996030186,0.5080004993832244,0.0007685157598809056
2.9818410873413086,0.5019749295510598,0.43349730408358605,0.6341857456758997,0.6268726165090532,0.00024719718374477395,0.5014980932072426,0.0007415915512343219
2.9982025623321533,0.5083507667783773,0.4381870212853406,0.6341971695972282,0.618347149188602,0.0002379983610150127,0.4946777193508816,0.0007139950830450381
3.0142934322357178,0.5146449404019149,0.4428167820130813,0.6342081932924883,0.6104323059060556,0.00022966031791904484,0.4883458447248445,0.0006889809537571345
3.0307183265686035,0.5212468455847448,0.44767301081977645,0.6342194956263847,0.6026187725991877,0.00022161439012480244,0.4820950180793502,0.0006648431703744073
3.0479941368103027,0.5277589107186474,0.4524632685181852,0.6342303773722939,0.5944231574958689,0.0002133675668529733,0.47553852599669516,0.0006401027005589199
3.063875436782837,0.5338045103725736,0.4569104968417996,0.6342402378984575,0.5863390027404808,0.0002054276284115808,0.46907120219238463,0.0006162828852347424
3.079662322998047,0.5397726830615878,0.46130085949362476,0.6342497529705953,0.5788338636658162,0.00019823066953339463,0.463067090932653,0.0005946920086001839
3.0959784984588623,0.545664421901534,0.46563508156514133,0.6342589346913554,0.5714247903583525,0.00019128584917149638,0.457139832286682,0.0005738575475144891
3.112833261489868,0.5518442250303556,0.4701813038384658,0.6342683484923839,0.5641105531773156,0.0001845843338950104,0.4512884425418525,0.0005537530016850312
3.1289546489715576,0.5575813691171899,0.4744019636366093,0.634276878835963,0.5564386497866023,0.00017771549122658215,0.44515091982928184,0.0005331464736797464
3.145598888397217,0.5635990217866416,0.4788290650326061,0.634285624795381,0.549316235183265,0.00017148940035749405,0.43945298814661204,0.0005144682010724821
3.161768913269043,0.5691856329880276,0.4829391306628346,0.6342935499723144,0.5418455344961386,0.0001651078527733496,0.4334764275969109,0.0004953235583200488
3.17838978767395,0.574700703410787,0.4869966311617589,0.6343011974983157,0.5349099117503484,0.0001593234583614489,0.42792792940027874,0.0004779703750843467
3.1943867206573486,0.580145150300225,0.49100223729163095,0.6343085771006178,0.5280630649679708,0.00015374171463156117,0.4224504519743767,0.0004612251438946835
3.2104506492614746,0.5855198790887509,0.49495661132712304,0.6343156981656697,0.5213038578172986,0.00014835552191128087,0.4170430862538389,0.0004450665657338426
3.2274484634399414,0.5911574025793606,0.4991043943988269,0.6343229992251618,0.5146311685116202,0.0001431580292594603,0.41170493480929615,0.0004294740877783809
3.243448495864868,0.5963911186268206,0.5029551368200273,0.6343296151017634,0.5076321846925703,0.0001378307625397035,0.4061057477540563,0.0004134922876191105
3.2595489025115967,0.6018807366677513,0.5069942168648524,0.6343363982034926,0.5011344927910251,0.00013300199468480045,0.4009075942328201,0.00039900598405440135
3.275827169418335,0.606977143454795,0.5107440383112859,0.634342544731139,0.49431906375017903,0.00012805265930015963,0.3954552510001432,0.0003841579779004789
3.2919955253601074,0.6120082934820494,0.5144458929677763,0.6343484759211164,0.48799177978672514,0.00012356645786359977,0.39039342382938014,0.0003706993735907993
3.3079349994659424,0.6169750231140043,0.5181003933437115,0.6343541993175723,0.48174548505375964,0.0001192374261687057,0.38539638804300774,0.0003577122785061171
3.32409930229187,0.62187815795862,0.5217081441778152,0.6343597222003527,0.47557914288947506,0.00011506005792494278,0.3804633143115801,0.00034518017377482835
3.3399837017059326,0.626718513007429,0.5252697425343199,0.6343650515942607,0.4694917299013073,0.00011102903974968825,0.37559338392104585,0.00033308711924906476
3.3566486835479736,0.6317955415091243,0.5290055301082979,0.6343705156957258,0.4634822357960916,0.00010713924440919342,0.3707857886368733,0.00032141773322758027
3.3735404014587402,0.6368035022884142,0.5326905383356262,0.63437577646437,0.4571788774259411,0.00010315232635971228,0.3657431019407529,0.00030945697907913683
3.3903579711914062,0.6414527572443334,0.5361116377267583,0.6343805435254,0.45096124472648347,9.93137714582204e-05,0.3607689957811868,0.0002979413143746612
3.4068479537963867,0.6463293436617777,0.5397000521253751,0.6343854310802715,0.44518894082282034,9.583440924565423e-05,0.3561511526582563,0.0002875032277369627
3.4228272438049316,0.650856635466362,0.5430314737474117,0.6343898599525399,0.4391343712558166,9.226817226126727e-05,0.3513074970046533,0.0002768045167838018
3.4390687942504883,0.6553259633704696,0.5463202729669847,0.6343941336635393,0.433513451327979,8.903564582229961e-05,0.34681076106238323,0.00026710693746689884
3.4554154872894287,0.6600138266666039,0.5497699145031789,0.6343985153982987,0.4279644791732604,8.591636783039647e-05,0.34237158333860834,0.0002577491034911894
3.4724948406219482,0.6646379201122604,0.5531726611762401,0.6344027340777978,0.422144162278282,8.271920586189196e-05,0.33771532982262564,0.0002481576175856759
3.48994779586792,0.6691991117273652,0.5565291497369436,0.6344067957697286,0.41640300169121,7.964101825086445e-05,0.333122401352968,0.00023892305475259334
3.506160259246826,0.6734336020442484,0.5596452519398581,0.6344104762838567,0.4107399208864167,7.667737766547944e-05,0.3285919367091334,0.00023003213299643832
3.5230748653411865,0.6778751469080831,0.5629137478878122,0.6344142498279002,0.40548244991472643,7.399105968097786e-05,0.32438595993178115,0.00022197317904293357
3.539250135421753,0.6819985612024356,0.565948158180129,0.6344176692359702,0.3999678886111895,7.123766812222598e-05,0.3199743108889516,0.00021371300436667795
3.5556066036224365,0.6863235995726329,0.5691309659249358,0.6344211750741513,0.39484829965012513,6.874192511618915e-05,0.3158786397201001,0.00020622577534856745
3.571911096572876,0.690338853070819,0.5720858238225652,0.6344243518997636,0.389478362787746,6.618386692380795e-05,0.3115826902301968,0.00019855160077142386
3.5882809162139893,0.6943027020574085,0.5750028721316606,0.6344274174283542,0.38449303975512306,6.386517896928012e-05,0.30759443180409846,0.00019159553690784037
3.604114532470703,0.6982158049492225,0.577882594218219,0.6344303755591065,0.3795715288564244,6.162772401197003e-05,0.30365722308513954,0.0001848831720359101
3.62028169631958,0.7020788117145442,0.5807254672894319,0.6344332300546007,0.37471301329640805,5.946865613104535e-05,0.29977041063712645,0.00017840596839313605
3.636263132095337,0.7058923639822461,0.5835319624711777,0.6344359845455978,0.3699166867348052,5.738522911125088e-05,0.29593334938784416,0.00017215568733375264
3.652381658554077,0.7096570951494727,0.5863025448845857,0.6344386425356592,0.365181753152497,5.5374792948370555e-05,0.2921454025219976,0.00016612437884511166
3.6687943935394287,0.7136059139465534,0.5892086192739991,0.6344413677099734,0.3605074267194046,5.3434790477258076e-05,0.2884059413755237,0.00016030437143177423
3.6851918697357178,0.7172718970521067,0.5919065603494166,0.6344438371347194,0.35560452572311685,5.1446348877881576e-05,0.28448362057849347,0.00015433904663364473
